M,K,N,block_x,block_y,time_taken_ms
128,784,256,21,23,0.18405914306640625
128,784,256,21,24,0.18906593322753906
128,784,256,21,25,0.2467632293701172
128,784,256,21,26,0.2257823944091797
128,784,256,21,27,0.22840499877929688
128,784,256,21,28,0.2460479736328125
128,784,256,21,29,0.19812583923339844
128,784,256,21,30,0.18405914306640625
128,784,256,21,31,0.18453598022460938
128,784,256,21,32,0.18548965454101562
128,784,256,22,1,0.20813941955566406
128,784,256,22,2,0.1976490020751953
128,784,256,22,3,0.2148151397705078
128,784,256,22,4,0.1800060272216797
128,784,256,22,5,0.186920166015625
128,784,256,22,6,0.1952648162841797
128,784,256,22,7,0.18167495727539062
128,784,256,22,8,0.18358230590820312
128,784,256,22,9,0.1888275146484375
128,784,256,22,10,0.18167495727539062
128,784,256,22,11,0.18930435180664062
128,784,256,22,12,0.18739700317382812
128,784,256,22,13,0.17762184143066406
128,784,256,22,14,0.1823902130126953
128,784,256,22,15,0.232696533203125
128,784,256,22,16,0.17547607421875
128,784,256,22,17,0.1819133758544922
128,784,256,22,18,0.2269744873046875
128,784,256,22,19,0.2009868621826172
128,784,256,22,20,0.1857280731201172
128,784,256,22,21,0.18262863159179688
128,784,256,22,22,0.1857280731201172
128,784,256,22,23,0.1838207244873047
128,784,256,22,24,0.20003318786621094
128,784,256,22,25,0.19311904907226562
128,784,256,22,26,0.179290771484375
128,784,256,22,27,0.18167495727539062
128,784,256,22,28,0.18358230590820312
128,784,256,22,29,0.1780986785888672
128,784,256,22,30,0.18453598022460938
128,784,256,22,31,0.2167224884033203
128,784,256,22,32,0.2162456512451172
128,784,256,23,1,0.20194053649902344
128,784,256,23,2,0.19288063049316406
128,784,256,23,3,0.21696090698242188
128,784,256,23,4,0.18095970153808594
128,784,256,23,5,0.19025802612304688
128,784,256,23,6,0.20313262939453125
128,784,256,23,7,0.20170211791992188
128,784,256,23,8,0.18024444580078125
128,784,256,23,9,0.18835067749023438
128,784,256,23,10,0.18978118896484375
128,784,256,23,11,0.18787384033203125
128,784,256,23,12,0.18358230590820312
128,784,256,23,13,0.18358230590820312
128,784,256,23,14,0.19288063049316406
128,784,256,23,15,0.2231597900390625
128,784,256,23,16,0.18262863159179688
128,784,256,23,17,0.2262592315673828
128,784,256,23,18,0.2219676971435547
128,784,256,23,19,0.1895427703857422
128,784,256,23,20,0.18596649169921875
128,784,256,23,21,0.1881122589111328
128,784,256,23,22,0.18548965454101562
128,784,256,23,23,0.23555755615234375
128,784,256,23,24,0.1957416534423828
128,784,256,23,25,0.18334388732910156
128,784,256,23,26,0.18453598022460938
128,784,256,23,27,0.18095970153808594
128,784,256,23,28,0.18668174743652344
128,784,256,23,29,0.19025802612304688
128,784,256,23,30,0.21314620971679688
128,784,256,23,31,0.22172927856445312
128,784,256,23,32,0.2269744873046875
128,784,256,24,1,0.19550323486328125
128,784,256,24,2,0.1785755157470703
128,784,256,24,3,0.19407272338867188
128,784,256,24,4,0.16689300537109375
128,784,256,24,5,0.171661376953125
128,784,256,24,6,0.1697540283203125
128,784,256,24,7,0.179290771484375
128,784,256,24,8,0.1678466796875
128,784,256,24,9,0.1697540283203125
128,784,256,24,10,0.17714500427246094
128,784,256,24,11,0.17404556274414062
128,784,256,24,12,0.16760826110839844
128,784,256,24,13,0.16951560974121094
128,784,256,24,14,0.17762184143066406
128,784,256,24,15,0.164031982421875
128,784,256,24,16,0.1678466796875
128,784,256,24,17,0.2231597900390625
128,784,256,24,18,0.15997886657714844
128,784,256,24,19,0.1671314239501953
128,784,256,24,20,0.16498565673828125
128,784,256,24,21,0.17118453979492188
128,784,256,24,22,0.2143383026123047
128,784,256,24,23,0.20623207092285156
128,784,256,24,24,0.17261505126953125
128,784,256,24,25,0.1621246337890625
128,784,256,24,26,0.1621246337890625
128,784,256,24,27,0.1666545867919922
128,784,256,24,28,0.16760826110839844
128,784,256,24,29,0.20837783813476562
128,784,256,24,30,0.2162456512451172
128,784,256,24,31,0.21910667419433594
128,784,256,24,32,0.22459030151367188
128,784,256,25,1,0.20194053649902344
128,784,256,25,2,0.19121170043945312
128,784,256,25,3,0.19931793212890625
128,784,256,25,4,0.19884109497070312
128,784,256,25,5,0.18715858459472656
128,784,256,25,6,0.18739700317382812
128,784,256,25,7,0.19478797912597656
128,784,256,25,8,0.18978118896484375
128,784,256,25,9,0.19621849060058594
128,784,256,25,10,0.19741058349609375
128,784,256,25,11,0.19550323486328125
128,784,256,25,12,0.18644332885742188
128,784,256,25,13,0.22673606872558594
128,784,256,25,14,0.1938343048095703
128,784,256,25,15,0.1857280731201172
128,784,256,25,16,0.2503395080566406
128,784,256,25,17,0.22077560424804688
128,784,256,25,18,0.18310546875
128,784,256,25,19,0.18358230590820312
128,784,256,25,20,0.19097328186035156
128,784,256,25,21,0.2262592315673828
128,784,256,25,22,0.21767616271972656
128,784,256,25,23,0.23221969604492188
128,784,256,25,24,0.19979476928710938
128,784,256,25,25,0.1850128173828125
128,784,256,25,26,0.18477439880371094
128,784,256,25,27,0.23221969604492188
128,784,256,25,28,0.225067138671875
128,784,256,25,29,0.23055076599121094
128,784,256,25,30,0.24318695068359375
128,784,256,25,31,0.2448558807373047
128,784,256,25,32,0.24771690368652344
128,784,256,26,1,0.15473365783691406
128,784,256,26,2,0.17118453979492188
128,784,256,26,3,0.17905235290527344
128,784,256,26,4,0.19359588623046875
128,784,256,26,5,0.21576881408691406
128,784,256,26,6,0.18262863159179688
128,784,256,26,7,0.18072128295898438
128,784,256,26,8,0.18405914306640625
128,784,256,26,9,0.1862049102783203
128,784,256,26,10,0.18978118896484375
128,784,256,26,11,0.1819133758544922
128,784,256,26,12,0.18596649169921875
128,784,256,26,13,0.18310546875
128,784,256,26,14,0.1919269561767578
128,784,256,26,15,0.2434253692626953
128,784,256,26,16,0.18167495727539062
128,784,256,26,17,0.1850128173828125
128,784,256,26,18,0.1823902130126953
128,784,256,26,19,0.18525123596191406
128,784,256,26,20,0.21505355834960938
128,784,256,26,21,0.19216537475585938
128,784,256,26,22,0.18739700317382812
128,784,256,26,23,0.18310546875
128,784,256,26,24,0.18525123596191406
128,784,256,26,25,0.19049644470214844
128,784,256,26,26,0.255584716796875
128,784,256,26,27,0.23603439331054688
128,784,256,26,28,0.22792816162109375
128,784,256,26,29,0.2148151397705078
128,784,256,26,30,0.2033710479736328
128,784,256,26,31,0.19812583923339844
128,784,256,26,32,0.17952919006347656
128,784,256,27,1,0.15807151794433594
128,784,256,27,2,0.17523765563964844
128,784,256,27,3,0.18858909606933594
128,784,256,27,4,0.1823902130126953
128,784,256,27,5,0.21648406982421875
128,784,256,27,6,0.20956993103027344
128,784,256,27,7,0.18143653869628906
128,784,256,27,8,0.18548965454101562
128,784,256,27,9,0.186920166015625
128,784,256,27,10,0.1888275146484375
128,784,256,27,11,0.19216537475585938
128,784,256,27,12,0.2498626708984375
128,784,256,27,13,0.1800060272216797
128,784,256,27,14,0.1900196075439453
128,784,256,27,15,0.24700164794921875
128,784,256,27,16,0.1823902130126953
128,784,256,27,17,0.18644332885742188
128,784,256,27,18,0.19168853759765625
128,784,256,27,19,0.24127960205078125
128,784,256,27,20,0.21696090698242188
128,784,256,27,21,0.19121170043945312
128,784,256,27,22,0.18668174743652344
128,784,256,27,23,0.1862049102783203
128,784,256,27,24,0.18906593322753906
128,784,256,27,25,0.22792816162109375
128,784,256,27,26,0.2224445343017578
128,784,256,27,27,0.2453327178955078
128,784,256,27,28,0.2300739288330078
128,784,256,27,29,0.21791458129882812
128,784,256,27,30,0.2052783966064453
128,784,256,27,31,0.18930435180664062
128,784,256,27,32,0.18334388732910156
128,784,256,28,1,0.1506805419921875
128,784,256,28,2,0.1690387725830078
128,784,256,28,3,0.17833709716796875
128,784,256,28,4,0.1785755157470703
128,784,256,28,5,0.21648406982421875
128,784,256,28,6,0.20051002502441406
128,784,256,28,7,0.19741058349609375
128,784,256,28,8,0.18286705017089844
128,784,256,28,9,0.1785755157470703
128,784,256,28,10,0.18334388732910156
128,784,256,28,11,0.18262863159179688
128,784,256,28,12,0.22268295288085938
128,784,256,28,13,0.17952919006347656
128,784,256,28,14,0.2295970916748047
128,784,256,28,15,0.232696533203125
128,784,256,28,16,0.17642974853515625
128,784,256,28,17,0.1811981201171875
128,784,256,28,18,0.1888275146484375
128,784,256,28,19,0.2295970916748047
128,784,256,28,20,0.21696090698242188
128,784,256,28,21,0.1785755157470703
128,784,256,28,22,0.1811981201171875
128,784,256,28,23,0.19121170043945312
128,784,256,28,24,0.18739700317382812
128,784,256,28,25,0.21409988403320312
128,784,256,28,26,0.21576881408691406
128,784,256,28,27,0.2338886260986328
128,784,256,28,28,0.22029876708984375
128,784,256,28,29,0.2067089080810547
128,784,256,28,30,0.1990795135498047
128,784,256,28,31,0.1823902130126953
128,784,256,28,32,0.17690658569335938
128,784,256,29,1,0.1475811004638672
128,784,256,29,2,0.16379356384277344
128,784,256,29,3,0.1761913299560547
128,784,256,29,4,0.18143653869628906
128,784,256,29,5,0.18334388732910156
128,784,256,29,6,0.1800060272216797
128,784,256,29,7,0.18548965454101562
128,784,256,29,8,0.19168853759765625
128,784,256,29,9,0.18739700317382812
128,784,256,29,10,0.1857280731201172
128,784,256,29,11,0.1819133758544922
128,784,256,29,12,0.1800060272216797
128,784,256,29,13,0.18358230590820312
128,784,256,29,14,0.2033710479736328
128,784,256,29,15,0.1857280731201172
128,784,256,29,16,0.1811981201171875
128,784,256,29,17,0.1857280731201172
128,784,256,29,18,0.2315044403076172
128,784,256,29,19,0.21123886108398438
128,784,256,29,20,0.18668174743652344
128,784,256,29,21,0.18477439880371094
128,784,256,29,22,0.1804828643798828
128,784,256,29,23,0.1857280731201172
128,784,256,29,24,0.2300739288330078
128,784,256,29,25,0.23746490478515625
128,784,256,29,26,0.24247169494628906
128,784,256,29,27,0.2193450927734375
128,784,256,29,28,0.22912025451660156
128,784,256,29,29,0.18477439880371094
128,784,256,29,30,0.1857280731201172
128,784,256,29,31,0.1823902130126953
128,784,256,29,32,0.1766681671142578
128,784,256,30,1,0.15020370483398438
128,784,256,30,2,0.16617774963378906
128,784,256,30,3,0.17762184143066406
128,784,256,30,4,0.18286705017089844
128,784,256,30,5,0.18715858459472656
128,784,256,30,6,0.18596649169921875
128,784,256,30,7,0.19288063049316406
128,784,256,30,8,0.1933574676513672
128,784,256,30,9,0.1862049102783203
128,784,256,30,10,0.1857280731201172
128,784,256,30,11,0.2567768096923828
128,784,256,30,12,0.18548965454101562
128,784,256,30,13,0.2543926239013672
128,784,256,30,14,0.19502639770507812
128,784,256,30,15,0.18668174743652344
128,784,256,30,16,0.1800060272216797
128,784,256,30,17,0.18358230590820312
128,784,256,30,18,0.24747848510742188
128,784,256,30,19,0.2079010009765625
128,784,256,30,20,0.18858909606933594
128,784,256,30,21,0.18286705017089844
128,784,256,30,22,0.1838207244873047
128,784,256,30,23,0.22840499877929688
128,784,256,30,24,0.2276897430419922
128,784,256,30,25,0.23603439331054688
128,784,256,30,26,0.2338886260986328
128,784,256,30,27,0.21409988403320312
128,784,256,30,28,0.22602081298828125
128,784,256,30,29,0.2048015594482422
128,784,256,30,30,0.18405914306640625
128,784,256,30,31,0.18024444580078125
128,784,256,30,32,0.17571449279785156
128,784,256,31,1,0.16188621520996094
128,784,256,31,2,0.17523765563964844
128,784,256,31,3,0.1819133758544922
128,784,256,31,4,0.18167495727539062
128,784,256,31,5,0.18668174743652344
128,784,256,31,6,0.18072128295898438
128,784,256,31,7,0.1881122589111328
128,784,256,31,8,0.19216537475585938
128,784,256,31,9,0.18787384033203125
128,784,256,31,10,0.186920166015625
128,784,256,31,11,0.2574920654296875
128,784,256,31,12,0.18525123596191406
128,784,256,31,13,0.23436546325683594
128,784,256,31,14,0.19621849060058594
128,784,256,31,15,0.1842975616455078
128,784,256,31,16,0.18095970153808594
128,784,256,31,17,0.2346038818359375
128,784,256,31,18,0.24771690368652344
128,784,256,31,19,0.213623046875
128,784,256,31,20,0.19669532775878906
128,784,256,31,21,0.1823902130126953
128,784,256,31,22,0.23508071899414062
128,784,256,31,23,0.2224445343017578
128,784,256,31,24,0.23818016052246094
128,784,256,31,25,0.240325927734375
128,784,256,31,26,0.2422332763671875
128,784,256,31,27,0.22029876708984375
128,784,256,31,28,0.22983551025390625
128,784,256,31,29,0.18644332885742188
128,784,256,31,30,0.18334388732910156
128,784,256,31,31,0.1819133758544922
128,784,256,31,32,0.17762184143066406
128,784,256,32,1,0.12874603271484375
128,784,256,32,2,0.11539459228515625
128,784,256,32,3,0.11801719665527344
128,784,256,32,4,0.11801719665527344
128,784,256,32,5,0.11849403381347656
128,784,256,32,6,0.11920928955078125
128,784,256,32,7,0.11920928955078125
128,784,256,32,8,0.11777877807617188
128,784,256,32,9,0.11920928955078125
128,784,256,32,10,0.12493133544921875
128,784,256,32,11,0.11706352233886719
128,784,256,32,12,0.11920928955078125
128,784,256,32,13,0.11229515075683594
128,784,256,32,14,0.11754035949707031
128,784,256,32,15,0.1239776611328125
128,784,256,32,16,0.1308917999267578
128,784,256,32,17,0.1518726348876953
128,784,256,32,18,0.11706352233886719
128,784,256,32,19,0.12040138244628906
128,784,256,32,20,0.12493133544921875
128,784,256,32,21,0.13065338134765625
128,784,256,32,22,0.1571178436279297
128,784,256,32,23,0.14591217041015625
128,784,256,32,24,0.15282630920410156
128,784,256,32,25,0.12636184692382812
128,784,256,32,26,0.11372566223144531
128,784,256,32,27,0.118255615234375
128,784,256,32,28,0.11730194091796875
128,784,256,32,29,0.12230873107910156
128,784,256,32,30,0.12159347534179688
128,784,256,32,31,0.125885009765625
128,784,256,32,32,0.125885009765625
256,784,256,1,1,6.991147994995117
256,784,256,1,2,4.835605621337891
256,784,256,1,3,4.175901412963867
256,784,256,1,4,3.696918487548828
256,784,256,1,5,3.3721923828125
256,784,256,1,6,3.3292770385742188
256,784,256,1,7,3.2825469970703125
256,784,256,1,8,3.253459930419922
256,784,256,1,9,3.300905227661133
256,784,256,1,10,3.1974315643310547
256,784,256,1,11,3.2389163970947266
256,784,256,1,12,3.2677650451660156
256,784,256,1,13,3.2563209533691406
256,784,256,1,14,3.2236576080322266
256,784,256,1,15,3.075838088989258
256,784,256,1,16,3.1392574310302734
256,784,256,1,17,3.1380653381347656
256,784,256,1,18,2.9921531677246094
256,784,256,1,19,3.30352783203125
256,784,256,1,20,3.0443668365478516
256,784,256,1,21,3.1638145446777344
256,784,256,1,22,3.113985061645508
256,784,256,1,23,3.116607666015625
256,784,256,1,24,2.949237823486328
256,784,256,1,25,3.1402111053466797
256,784,256,1,26,3.0069351196289062
256,784,256,1,27,2.9876232147216797
256,784,256,1,28,3.0176639556884766
256,784,256,1,29,3.014802932739258
256,784,256,1,30,2.9535293579101562
256,784,256,1,31,2.976655960083008
256,784,256,1,32,3.0219554901123047
256,784,256,2,1,3.430604934692383
256,784,256,2,2,2.445697784423828
256,784,256,2,3,1.9097328186035156
256,784,256,2,4,1.7435550689697266
256,784,256,2,5,1.730203628540039
256,784,256,2,6,1.7611980438232422
256,784,256,2,7,1.6956329345703125
256,784,256,2,8,1.7137527465820312
256,784,256,2,9,1.6834735870361328
256,784,256,2,10,1.7371177673339844
256,784,256,2,11,1.7008781433105469
256,784,256,2,12,1.613616943359375
256,784,256,2,13,1.6045570373535156
256,784,256,2,14,1.5723705291748047
256,784,256,2,15,1.5947818756103516
256,784,256,2,16,1.5590190887451172
256,784,256,2,17,1.3568401336669922
256,784,256,2,18,1.3051033020019531
256,784,256,2,19,1.3270378112792969
256,784,256,2,20,1.3127326965332031
256,784,256,2,21,1.6264915466308594
256,784,256,2,22,1.293182373046875
256,784,256,2,23,1.2907981872558594
256,784,256,2,24,1.264333724975586
256,784,256,2,25,1.2290477752685547
256,784,256,2,26,1.2090206146240234
256,784,256,2,27,1.2066364288330078
256,784,256,2,28,1.2373924255371094
256,784,256,2,29,1.2326240539550781
256,784,256,2,30,1.2235641479492188
256,784,256,2,31,1.2137889862060547
256,784,256,2,32,1.1942386627197266
256,784,256,3,1,2.2656917572021484
256,784,256,3,2,1.5149116516113281
256,784,256,3,3,1.2979507446289062
256,784,256,3,4,1.2085437774658203
256,784,256,3,5,1.1513233184814453
256,784,256,3,6,1.1641979217529297
256,784,256,3,7,1.1363029479980469
256,784,256,3,8,1.1305809020996094
256,784,256,3,9,1.0733604431152344
256,784,256,3,10,1.0673999786376953
256,784,256,3,11,1.12152099609375
256,784,256,3,12,1.0442733764648438
256,784,256,3,13,1.0099411010742188
256,784,256,3,14,0.9958744049072266
256,784,256,3,15,0.9829998016357422
256,784,256,3,16,0.9713172912597656
256,784,256,3,17,0.9350776672363281
256,784,256,3,18,0.9119510650634766
256,784,256,3,19,0.9026527404785156
256,784,256,3,20,0.9222030639648438
256,784,256,3,21,0.9136199951171875
256,784,256,3,22,0.9784698486328125
256,784,256,3,23,0.9717941284179688
256,784,256,3,24,0.9145736694335938
256,784,256,3,25,0.9288787841796875
256,784,256,3,26,0.9419918060302734
256,784,256,3,27,0.9081363677978516
256,784,256,3,28,0.9210109710693359
256,784,256,3,29,0.91552734375
256,784,256,3,30,0.8995532989501953
256,784,256,3,31,0.911712646484375
256,784,256,3,32,0.9341239929199219
256,784,256,4,1,1.6477108001708984
256,784,256,4,2,1.1162757873535156
256,784,256,4,3,0.9815692901611328
256,784,256,4,4,0.9150505065917969
256,784,256,4,5,0.9059906005859375
256,784,256,4,6,0.8745193481445312
256,784,256,4,7,0.8065700531005859
256,784,256,4,8,0.8282661437988281
256,784,256,4,9,0.7543563842773438
256,784,256,4,10,0.7300376892089844
256,784,256,4,11,0.7228851318359375
256,784,256,4,12,0.6895065307617188
256,784,256,4,13,0.6678104400634766
256,784,256,4,14,0.6685256958007812
256,784,256,4,15,0.6814002990722656
256,784,256,4,16,0.6556510925292969
256,784,256,4,17,0.6856918334960938
256,784,256,4,18,0.6778240203857422
256,784,256,4,19,0.6694793701171875
256,784,256,4,20,0.6642341613769531
256,784,256,4,21,0.6587505340576172
256,784,256,4,22,0.6616115570068359
256,784,256,4,23,0.6623268127441406
256,784,256,4,24,0.6604194641113281
256,784,256,4,25,0.6589889526367188
256,784,256,4,26,0.667572021484375
256,784,256,4,27,0.6635189056396484
256,784,256,4,28,0.6666183471679688
256,784,256,4,29,0.6444454193115234
256,784,256,4,30,0.6527900695800781
256,784,256,4,31,0.6513595581054688
256,784,256,4,32,0.6594657897949219
256,784,256,5,1,1.3053417205810547
256,784,256,5,2,0.9212493896484375
256,784,256,5,3,0.7965564727783203
256,784,256,5,4,0.7421970367431641
256,784,256,5,5,0.7159709930419922
256,784,256,5,6,0.6780624389648438
256,784,256,5,7,0.7495880126953125
256,784,256,5,8,0.7042884826660156
256,784,256,5,9,0.6566047668457031
256,784,256,5,10,0.6406307220458984
256,784,256,5,11,0.6325244903564453
256,784,256,5,12,0.6289482116699219
256,784,256,5,13,0.6909370422363281
256,784,256,5,14,0.6978511810302734
256,784,256,5,15,0.6456375122070312
256,784,256,5,16,0.6704330444335938
256,784,256,5,17,0.6470680236816406
256,784,256,5,18,0.6437301635742188
256,784,256,5,19,0.6210803985595703
256,784,256,5,20,0.6592273712158203
256,784,256,5,21,0.6392002105712891
256,784,256,5,22,0.6468296051025391
256,784,256,5,23,0.6220340728759766
256,784,256,5,24,0.6499290466308594
256,784,256,5,25,0.6544589996337891
256,784,256,5,26,0.6535053253173828
256,784,256,5,27,0.6577968597412109
256,784,256,5,28,0.6372928619384766
256,784,256,5,29,0.621795654296875
256,784,256,5,30,0.6203651428222656
256,784,256,5,31,0.6389617919921875
256,784,256,5,32,0.6365776062011719
256,784,256,6,1,1.0921955108642578
256,784,256,6,2,0.7619857788085938
256,784,256,6,3,0.6494522094726562
256,784,256,6,4,0.5977153778076172
256,784,256,6,5,0.5633831024169922
256,784,256,6,6,0.6542205810546875
256,784,256,6,7,0.6089210510253906
256,784,256,6,8,0.5698204040527344
256,784,256,6,9,0.5578994750976562
256,784,256,6,10,0.5428791046142578
256,784,256,6,11,0.6208419799804688
256,784,256,6,12,0.58746337890625
256,784,256,6,13,0.5662441253662109
256,784,256,6,14,0.5593299865722656
256,784,256,6,15,0.5629062652587891
256,784,256,6,16,0.5466938018798828
256,784,256,6,17,0.5693435668945312
256,784,256,6,18,0.5445480346679688
256,784,256,6,19,0.5362033843994141
256,784,256,6,20,0.5292892456054688
256,784,256,6,21,0.5171298980712891
256,784,256,6,22,0.5576610565185547
256,784,256,6,23,0.5519390106201172
256,784,256,6,24,0.5300045013427734
256,784,256,6,25,0.5445480346679688
256,784,256,6,26,0.5507469177246094
256,784,256,6,27,0.5404949188232422
256,784,256,6,28,0.5500316619873047
256,784,256,6,29,0.5435943603515625
256,784,256,6,30,0.5323886871337891
256,784,256,6,31,0.5404949188232422
256,784,256,6,32,0.5311965942382812
256,784,256,7,1,0.9331703186035156
256,784,256,7,2,0.6825923919677734
256,784,256,7,3,0.5769729614257812
256,784,256,7,4,0.49877166748046875
256,784,256,7,5,0.6313323974609375
256,784,256,7,6,0.5452632904052734
256,784,256,7,7,0.5133152008056641
256,784,256,7,8,0.5009174346923828
256,784,256,7,9,0.4699230194091797
256,784,256,7,10,0.5779266357421875
256,784,256,7,11,0.5326271057128906
256,784,256,7,12,0.5011558532714844
256,784,256,7,13,0.4906654357910156
256,784,256,7,14,0.5261898040771484
256,784,256,7,15,0.5266666412353516
256,784,256,7,16,0.5292892456054688
256,784,256,7,17,0.49877166748046875
256,784,256,7,18,0.4963874816894531
256,784,256,7,19,0.5133152008056641
256,784,256,7,20,0.5133152008056641
256,784,256,7,21,0.49233436584472656
256,784,256,7,22,0.4978179931640625
256,784,256,7,23,0.5223751068115234
256,784,256,7,24,0.5049705505371094
256,784,256,7,25,0.4925727844238281
256,784,256,7,26,0.5040168762207031
256,784,256,7,27,0.49567222595214844
256,784,256,7,28,0.5030632019042969
256,784,256,7,29,0.5080699920654297
256,784,256,7,30,0.4906654357910156
256,784,256,7,31,0.5021095275878906
256,784,256,7,32,0.5047321319580078
256,784,256,8,1,0.7784366607666016
256,784,256,8,2,0.5576610565185547
256,784,256,8,3,0.4982948303222656
256,784,256,8,4,0.45180320739746094
256,784,256,8,5,0.43773651123046875
256,784,256,8,6,0.39958953857421875
256,784,256,8,7,0.3802776336669922
256,784,256,8,8,0.37384033203125
256,784,256,8,9,0.3993511199951172
256,784,256,8,10,0.38623809814453125
256,784,256,8,11,0.37479400634765625
256,784,256,8,12,0.3685951232910156
256,784,256,8,13,0.38886070251464844
256,784,256,8,14,0.3790855407714844
256,784,256,8,15,0.3795623779296875
256,784,256,8,16,0.3616809844970703
256,784,256,8,17,0.3807544708251953
256,784,256,8,18,0.37932395935058594
256,784,256,8,19,0.3726482391357422
256,784,256,8,20,0.370025634765625
256,784,256,8,21,0.3764629364013672
256,784,256,8,22,0.3795623779296875
256,784,256,8,23,0.37670135498046875
256,784,256,8,24,0.37288665771484375
256,784,256,8,25,0.37932395935058594
256,784,256,8,26,0.3712177276611328
256,784,256,8,27,0.3612041473388672
256,784,256,8,28,0.36525726318359375
256,784,256,8,29,0.37217140197753906
256,784,256,8,30,0.36978721618652344
256,784,256,8,31,0.3604888916015625
256,784,256,8,32,0.3604888916015625
256,784,256,9,1,0.7302761077880859
256,784,256,9,2,0.5064010620117188
256,784,256,9,3,0.4203319549560547
256,784,256,9,4,0.5114078521728516
256,784,256,9,5,0.48422813415527344
256,784,256,9,6,0.4253387451171875
256,784,256,9,7,0.400543212890625
256,784,256,9,8,0.47659873962402344
256,784,256,9,9,0.4405975341796875
256,784,256,9,10,0.4413127899169922
256,784,256,9,11,0.4696846008300781
256,784,256,9,12,0.45490264892578125
256,784,256,9,13,0.4627704620361328
256,784,256,9,14,0.44536590576171875
256,784,256,9,15,0.45418739318847656
256,784,256,9,16,0.45418739318847656
256,784,256,9,17,0.4448890686035156
256,784,256,9,18,0.45561790466308594
256,784,256,9,19,0.44655799865722656
256,784,256,9,20,0.44345855712890625
256,784,256,9,21,0.4429817199707031
256,784,256,9,22,0.45228004455566406
256,784,256,9,23,0.446319580078125
256,784,256,9,24,0.4372596740722656
256,784,256,9,25,0.4494190216064453
256,784,256,9,26,0.4477500915527344
256,784,256,9,27,0.44655799865722656
256,784,256,9,28,0.44226646423339844
256,784,256,9,29,0.44274330139160156
256,784,256,9,30,0.4429817199707031
256,784,256,9,31,0.4355907440185547
256,784,256,9,32,0.4379749298095703
256,784,256,10,1,0.6406307220458984
256,784,256,10,2,0.4811286926269531
256,784,256,10,3,0.385284423828125
256,784,256,10,4,0.4780292510986328
256,784,256,10,5,0.4315376281738281
256,784,256,10,6,0.4038810729980469
256,784,256,10,7,0.45752525329589844
256,784,256,10,8,0.43463706970214844
256,784,256,10,9,0.4189014434814453
256,784,256,10,10,0.4410743713378906
256,784,256,10,11,0.42748451232910156
256,784,256,10,12,0.42176246643066406
256,784,256,10,13,0.4355907440185547
256,784,256,10,14,0.4248619079589844
256,784,256,10,15,0.41365623474121094
256,784,256,10,16,0.42438507080078125
256,784,256,10,17,0.4048347473144531
256,784,256,10,18,0.3993511199951172
256,784,256,10,19,0.4029273986816406
256,784,256,10,20,0.4146099090576172
256,784,256,10,21,0.4036426544189453
256,784,256,10,22,0.39696693420410156
256,784,256,10,23,0.400543212890625
256,784,256,10,24,0.3974437713623047
256,784,256,10,25,0.40841102600097656
256,784,256,10,26,0.40030479431152344
256,784,256,10,27,0.40912628173828125
256,784,256,10,28,0.4024505615234375
256,784,256,10,29,0.4017353057861328
256,784,256,10,30,0.39577484130859375
256,784,256,10,31,0.40221214294433594
256,784,256,10,32,0.4055500030517578
256,784,256,11,1,0.5886554718017578
256,784,256,11,2,0.4038810729980469
256,784,256,11,3,0.46443939208984375
256,784,256,11,4,0.41985511779785156
256,784,256,11,5,0.39505958557128906
256,784,256,11,6,0.42557716369628906
256,784,256,11,7,0.3986358642578125
256,784,256,11,8,0.37407875061035156
256,784,256,11,9,0.4131793975830078
256,784,256,11,10,0.3936290740966797
256,784,256,11,11,0.3845691680908203
256,784,256,11,12,0.3921985626220703
256,784,256,11,13,0.3910064697265625
256,784,256,11,14,0.3898143768310547
256,784,256,11,15,0.3936290740966797
256,784,256,11,16,0.3955364227294922
256,784,256,11,17,0.3941059112548828
256,784,256,11,18,0.39196014404296875
256,784,256,11,19,0.4029273986816406
256,784,256,11,20,0.39005279541015625
256,784,256,11,21,0.3910064697265625
256,784,256,11,22,0.3941059112548828
256,784,256,11,23,0.39267539978027344
256,784,256,11,24,0.3910064697265625
256,784,256,11,25,0.38933753967285156
256,784,256,11,26,0.3972053527832031
256,784,256,11,27,0.3924369812011719
256,784,256,11,28,0.38504600524902344
256,784,256,11,29,0.38695335388183594
256,784,256,11,30,0.3921985626220703
256,784,256,11,31,0.392913818359375
256,784,256,11,32,0.3769397735595703
256,784,256,12,1,0.5402565002441406
256,784,256,12,2,0.3848075866699219
256,784,256,12,3,0.4291534423828125
256,784,256,12,4,0.39124488830566406
256,784,256,12,5,0.3631114959716797
256,784,256,12,6,0.40435791015625
256,784,256,12,7,0.3809928894042969
256,784,256,12,8,0.3502368927001953
256,784,256,12,9,0.3712177276611328
256,784,256,12,10,0.3495216369628906
256,784,256,12,11,0.37479400634765625
256,784,256,12,12,0.36334991455078125
256,784,256,12,13,0.35834312438964844
256,784,256,12,14,0.36644935607910156
256,784,256,12,15,0.3650188446044922
256,784,256,12,16,0.36334991455078125
256,784,256,12,17,0.36334991455078125
256,784,256,12,18,0.3600120544433594
256,784,256,12,19,0.36215782165527344
256,784,256,12,20,0.35262107849121094
256,784,256,12,21,0.34928321838378906
256,784,256,12,22,0.36525726318359375
256,784,256,12,23,0.3650188446044922
256,784,256,12,24,0.354766845703125
